残差_degC
-0.4308341515991323
-0.09470832386044492
0.16858169098061282
0.2819248170178419
0.2761090270941935
0.1778037673694719
0.07767182578600895
-0.001387783314129365
-0.08368439777131442
-0.0836685844944256
-0.11186674627481352
-0.14133506010502472
-0.07055686103991121
-0.05663913549212296
-0.06460771189649961
-0.04261073079355171
-0.04258736174910638
0.02963807743808644
0.1303255016463858
0.13244671629418292
-0.050014575236446035
